# HIP	RA degrees (ICRS)	Dec degrees	V magnitude
111394	338.5121	-1.5743	5.88
111449	338.6735	-20.7082	5.21
111497	338.8391	-0.1175	4.04
111515	338.9016	-23.9911	5.97
111532	338.9422	73.6432	5.08
111546	338.9679	39.6343	5.73
111600	339.1477	-31.6638	5.82
111643	339.2452	-40.5910	5.85
111660	339.3040	75.3718	5.8
111674	339.3434	51.5451	4.64
111710	339.4391	-4.2281	5.04
111795	339.6580	56.7956	5.11
111797	339.6627	63.5845	5.19
111809	339.7144	-33.0813	5.66
111810	339.7191	19.5223	5.84
111841	339.8153	39.0503	4.89
111925	340.0767	53.8459	5.94
111934	340.0929	-30.6589	5.88
111944	340.1286	44.2763	4.5
111954	340.1639	-27.0436	4.18
111967	340.2038	-57.4223	5.98
111974	340.2195	14.5492	5.72
112029	340.3655	10.8314	3.41
112031	340.3694	40.2254	5.25
112041	340.4002	41.5491	5.93
112051	340.4392	29.3076	4.8
112067	340.4894	14.5164	5.92
112117	340.6537	-47.2108	5.99
112122	340.6669	-46.8846	2.07
112158	340.7506	30.2212	2.93
112203	340.8749	-41.4143	4.84
112211	340.8968	-18.8304	4.68
112241	341.0217	39.4653	5.93
112242	341.0228	41.8192	5.11
112374	341.4078	-53.5001	4.84
112381	341.4199	-46.5473	5.52
112405	341.5146	-81.3816	4.13
112417	341.5426	44.5461	5.84
112440	341.6328	23.5657	3.97
112447	341.6733	12.1729	4.2
112519	341.8711	83.1538	4.77
112529	341.8880	-19.6134	5.24
112542	341.9282	-14.0564	5.68
112590	342.0460	37.4167	5.82
112623	342.1387	-51.3169	3.49
112716	342.3979	-13.5926	4.05
112724	342.4201	66.2004	3.5
112731	342.4430	55.9028	5.43
112748	342.5008	24.6016	3.51
112778	342.5907	41.9534	5.91
112781	342.5951	-80.1238	5.32
112832	342.7590	-39.1568	5.43
112833	342.7626	85.3737	5.89
112862	342.8372	-29.5363	5.99
112864	342.8443	61.6967	5.61
112917	343.0085	43.3124	4.95
112935	343.1003	9.8357	5.16
112948	343.1314	-32.8755	4.46
112961	343.1536	-7.5796	3.73
112997	343.2594	16.8412	5.86
113031	343.3696	-11.6165	5.8
113048	343.4173	44.7492	5.79
113084	343.5291	40.3769	5.82
113116	343.6040	84.3462	4.7
113136	343.6626	-15.8208	3.27
113148	343.6895	-16.2720	5.53
113174	343.7610	37.0768	5.91
113184	343.7957	-4.9879	5.72
113186	343.8070	8.8162	4.91
113222	343.9354	36.3514	5.73
113246	343.9871	-32.5396	4.2
113281	344.0985	41.6039	5.6
113288	344.1083	49.7335	4.99
113307	344.1992	-47.9692	5.72
113327	344.2688	48.6841	5.34
113357	344.3666	20.7688	5.45
113368	344.4127	-29.6222	1.17
113503	344.7992	11.7288	5.76
113521	344.8644	0.9629	5.43
113532	344.8990	-29.4623	5.51
113561	345.0213	56.9454	5.1
113562	345.0241	-25.1642	5.66
113622	345.1788	3.0118	5.85
113638	345.2200	-52.7541	4.11
113657	345.2816	-50.9500	5.68
113669	345.3308	-28.8540	5.55
113686	345.3821	-4.7115	5.94
113726	345.4803	42.3260	3.62
113788	345.6516	42.7578	5.09
113801	345.6844	-20.8707	5.97
113860	345.8742	-34.7494	5.12
113864	345.8870	67.2092	5.25
113881	345.9436	28.0828	2.44
113889	345.9692	3.8200	4.48
113902	345.9985	-41.4789	5.79
113919	346.0458	50.0521	4.64
113957	346.1651	-53.9649	5.37
113963	346.1902	15.2053	2.49
113969	346.2176	-68.8202	5.53
113996	346.2908	-7.6938	5.44
114104	346.6534	59.4198	4.84
114119	346.6702	-23.7431	4.48
114131	346.7197	-43.5204	4.28
114132	346.7234	-38.8923	5.62
114144	346.7511	9.4095	4.54
114155	346.7781	25.4683	4.76
114167	346.8116	-50.6867	5.81
114189	346.8696	21.1343	5.97
114200	346.9136	46.3872	5.3
114210	346.9391	49.2958	5.68
114222	346.9744	75.3875	4.41
114254	347.0878	-28.8237	5.6
114273	347.1705	2.1279	5.42
114341	347.3617	-21.1724	3.68
114347	347.3811	8.6772	5.05
114365	347.4339	59.3327	5.68
114366	347.4360	-28.0886	5.88
114375	347.4787	-22.4576	4.71
114382	347.4890	-42.8613	5.83
114389	347.5061	9.8221	5.39
114407	347.5406	-40.5915	5.9
114421	347.5897	-45.2467	3.88
114430	347.6133	43.5442	5.91
114449	347.6777	17.5944	5.68
114520	347.9341	8.7201	5.15
114570	348.1375	49.4062	4.53
114622	348.3207	57.1684	5.57
114641	348.3604	11.0650	5.85
114724	348.5807	-6.0490	4.22
114745	348.6546	74.2313	5.89
114775	348.7443	-41.1054	5.77
114822	348.8927	-3.4964	5.56
114831	348.9072	70.8881	5.55
114855	348.9729	-9.0877	4.24
114921	349.1658	-44.4892	5.92
114924	349.1763	53.2135	5.58
114939	349.2122	-7.7265	4.93
114948	349.2404	-62.0012	5.64
114971	349.2914	3.2823	3.7
114996	349.3574	-58.2357	3.99
115022	349.4360	49.0153	4.82
115033	349.4759	-9.1825	4.41
115054	349.5412	-40.8244	5.54
115065	349.5972	41.7737	5.98
115088	349.6562	68.1114	4.75
115102	349.7060	-32.5320	4.41
115115	349.7403	-9.6107	4.99
115125	349.7765	-13.4547	5.19
115126	349.7778	-13.4586	5.2
115142	349.8499	-5.1244	5.56
115144	349.8504	-18.0754	5.96
115152	349.8742	48.6253	5.44
115191	349.9684	42.0780	5.81
115227	350.0858	5.3813	5.05
115250	350.1593	23.7403	4.58
115271	350.2065	30.4149	5.58
115280	350.2219	38.1823	5.77
115312	350.3146	-26.9868	5.65
115355	350.4789	31.8125	5.35
115395	350.6356	60.1335	5.56
115404	350.6632	-15.0393	5.19
115438	350.7426	-20.1006	3.96
115444	350.7690	12.3139	5.09
115537	351.0553	-51.8912	5.75
115590	351.2094	62.2828	4.96
115591	351.2118	32.3849	5.56
115620	351.3311	-56.8490	5.6
115623	351.3449	23.4041	4.42
115669	351.5116	-20.6420	4.38
115713	351.6524	-52.7216	5.53
115738	351.7331	1.2556	4.95
115746	351.7536	87.3075	5.56
115755	351.7808	42.9120	5.75
115769	351.8125	-58.4761	5.63
115770	351.8193	70.3598	5.6
115806	351.9183	25.1673	5.99
115830	351.9921	6.3790	4.27
115836	352.0158	-87.4822	5.5
115908	352.2541	-63.1107	5.66
115919	352.2887	12.7606	4.54
115990	352.5081	58.5489	4.89
116076	352.8226	39.2362	5.22
116231	353.2427	-37.8183	4.38
116247	353.3193	-20.9145	4.7
116250	353.3316	-77.3853	5.82
116264	353.3671	22.4988	5.33
116310	353.4883	31.3253	4.97
116323	353.5376	-1.2476	5.91
116354	353.6564	40.2364	5.55
116355	353.6592	33.4973	5.63
116368	353.7057	-15.2460	5.95
116380	353.7460	71.6420	5.86
116389	353.7690	-42.6151	4.69
116495	354.0970	2.1022	5.68
116582	354.3835	44.4290	5.81
116584	354.3910	46.4582	3.81
116591	354.4148	-13.0602	5.66
116602	354.4625	-45.4924	4.74
116611	354.4867	18.4007	5.49
116631	354.5342	43.2681	4.29
116653	354.5995	-76.8696	5.99
116709	354.7847	50.4717	5.35
116714	354.7924	75.2929	5.95
116727	354.8369	77.6323	3.21
116728	354.8381	74.0026	5.98
116758	354.9461	-14.2222	4.97
116768	354.9793	9.6773	5.99
116771	354.9877	5.6263	4.13
116805	355.1021	44.3339	4.15
116820	355.1590	-32.0731	5.3
116853	355.2871	-11.6807	5.89
116889	355.3937	-18.0271	5.36
116901	355.4409	-17.8165	4.82
116918	355.4862	7.2505	5.89
116928	355.5117	1.7800	4.49
116957	355.6159	-15.4480	5.27
116971	355.6806	-14.5449	4.49
117020	355.8432	10.3315	5.09
117073	355.9979	29.3615	4.93
117088	356.0502	-64.4045	5.73
117089	356.0503	-18.2769	5.24
117125	356.1702	-78.7914	5.74
117218	356.5038	-18.6783	5.28
117221	356.5085	46.4203	4.97
117245	356.5980	3.4868	4.95
117265	356.6531	66.7822	5.95
117299	356.7580	57.4514	5.55
117301	356.7644	58.6520	4.88
117314	356.8163	-11.9111	5.74
117315	356.8166	-50.2265	5.18
117371	356.9782	67.8068	5.05
117375	356.9856	-2.7616	5.49
117447	357.2090	62.2145	5.43
117452	357.2314	-28.1303	4.59
117491	357.3645	1.0761	5.77
117500	357.4141	28.8424	5.95
117503	357.4207	36.4253	5.86
117541	357.5614	-9.9741	5.93
117567	357.6387	-14.4015	5.7
117628	357.8385	9.3134	5.77
117629	357.8389	-18.9092	5.17
117683	357.9910	2.9304	5.59
117689	358.0270	-82.0188	5.1
117718	358.1220	19.1203	5.06
117722	358.1250	-14.2512	5.85
117730	358.1546	10.9473	5.3
117756	358.2105	-8.9968	5.76
117761	358.2315	-3.1555	5.93
117863	358.5960	57.4994	4.51
117887	358.6943	0.1093	5.78
118077	359.2853	55.7057	5.57
118092	359.3329	-62.9566	5.95
118114	359.3870	-82.1698	5.72
118121	359.3962	-64.2982	5
118131	359.4397	25.1414	4.63
118209	359.6682	-3.5560	4.88
118234	359.7324	-52.7458	5.13
118243	359.7522	55.7549	4.88
118268	359.8279	6.8633	4.03
118277	359.8662	-29.4852	5.59
118281	359.8721	33.7239	5.81
118322	359.9791	-65.5771	4.49
